...........................ox......xxx.........................., o, 0.0016183080000000023, 0.0012795179999999969, 0.0013039309999999943, 0.002489569000000004, 0.0019597719999999985, 0.0023904009999999934
...........................ox......oxx.....o...................., x, 0.0025448349999999953, 0.002682206999999999, 0.003647223000000005, 0.0029774090000000003, 0.006364696000000003, 0.007264402000000003
..................xx.x....oxxx.....oxxxx..oxxxo..ox....oo......., o, 0.007299557999999998, 0.006127782000000012, 0.008243941000000005, 0.013006425000000002, 0.014109927000000008, 0.015585525000000003
..................xx.x....oxxx.....oxxxx..oxxxo..oo....oo.o....., x, 0.005321572999999996, 0.006468594999999994, 0.00806884599999999, 0.012784662000000002, 0.016628630000000005, 0.01362496000000002
....x......xooo...xo.o....xoooo...xoooox.xxoxooxxxxoooooo.o....., x, 0.009849172000000017, 0.014154604999999987, 0.018357528999999984, 0.02124084100000001, 0.02782061400000002, 0.028287775999999987
...xx......xxoo...xo.x....xooox...xoooox.xxoxooxxxxoooooo.o....., o, 0.009936751999999993, 0.009504566999999964, 0.01586997400000001, 0.020265120999999997, 0.022506953999999968, 0.028747805999999987
oxxxx..xoooooox.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo, x, 0.004169787000000036, 0.007736898999999964, 0.010215397999999987, 0.012650857999999987, 0.016456970999999987, 0.01699463400000001
oxxxxx.xoooooxx.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo, o, 0.006963253999999974, 0.009925645000000038, 0.01334858800000005, 0.01824939999999997, 0.01852546899999996, 0.01975422300000007
